,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
667,3.103707122802734,0.1610037838341791,0.002511119842529297,0.00011922775125598312,0.25,squared_error,93,75,4,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.203836784694587,-19.77021361707373,-19.473113188302072,-19.57234518678688,-19.580445150238386,-19.037180282550093,-19.247113463394903,-19.422815353162594,-19.23005773126337,-19.395564771605233,-19.393268552907184,0.20667048318584905,752
669,3.1420708656311036,0.11960267748463416,0.0026571035385131838,0.00013205776963309747,0.25,squared_error,93,75,6,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.22389928628073,-19.757481020256023,-19.52543396937263,-19.510369703555654,-19.629872709363248,-19.097551969688695,-19.244244700717225,-19.32597844540177,-19.261856144899532,-19.363391561584926,-19.39400795111204,0.19515105089819712,753
909,3.0169136047363283,0.12313458597260175,0.0024309396743774415,0.00016435624559282217,0.3,squared_error,112,75,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.14562968563921,-19.81103157018148,-19.522381808050625,-19.523815237531878,-19.692699177671482,-19.06974471574951,-19.257458885939027,-19.316749278004213,-19.245995845155065,-19.35945972034914,-19.394496592427164,0.22605456439335986,754
663,3.553299140930176,0.2520314587797166,0.0026790618896484373,0.00018397177836531172,0.25,squared_error,93,50,8,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'random'}",-19.12560007189616,-19.834435341414807,-19.525957095954706,-19.576903493697547,-19.667230549002827,-19.077983276770706,-19.236942240680996,-19.301956559558157,-19.239134167133564,-19.359896450992718,-19.394603924710218,0.23445503673546605,755
797,2.837751293182373,0.15636656022815354,0.002448368072509766,0.00028262866445102615,0.25,squared_error,150,100,6,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.211299307933746,-19.832369272028068,-19.44622594029674,-19.582082862795975,-19.69981863332968,-19.028085376520405,-19.290885048953058,-19.287679288546506,-19.275583619245836,-19.30099572403372,-19.39550250736837,0.23144218887954696,756
759,2.851021146774292,0.14597390622713716,0.002745175361633301,0.0003390527711998429,0.25,squared_error,131,100,8,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'random'}",-19.15622601151417,-19.829721161319032,-19.460028280660694,-19.637660118912223,-19.6450360305335,-19.057016052975097,-19.287401306924732,-19.3489535661731,-19.22302458534803,-19.314093875148284,-19.395916098950885,0.23144545491620744,757
649,4.171794033050537,0.18860577007699644,0.0026146411895751954,0.0001865281950933832,0.25,squared_error,93,25,2,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'random'}",-19.250324583368915,-19.802297293106424,-19.506157351438016,-19.587329026279125,-19.63881882816759,-19.06069262571854,-19.1877131052103,-19.397247484999987,-19.190042242572993,-19.340033674841333,-19.396065621570322,0.22256865130188386,758
741,3.8292147874832154,0.20983315355644275,0.003141164779663086,0.0014297609744706383,0.25,squared_error,131,50,6,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'random'}",-19.20163163008038,-19.854299322379983,-19.536519688899293,-19.55264103506212,-19.617923360812437,-19.01710145997742,-19.243957965914444,-19.40228958977724,-19.201432022630147,-19.34651363076937,-19.397430970630285,0.23416982545041848,759
921,55.12743194103241,5.322993618897434,0.0026474475860595705,0.0006375723631553271,0.3,squared_error,131,1,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-19.236237920977118,-19.783605327072646,-19.514761391394046,-19.564542039777663,-19.656421755706717,-19.073482627502752,-19.242788605466522,-19.308246083826067,-19.222395739697177,-19.373335603744984,-19.397581709516565,0.21258198944328996,760
619,2.659145951271057,0.18508004149341944,0.0027698516845703126,0.0006115440941227162,0.25,squared_error,75,50,4,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.25190979822059,-19.80345981292453,-19.467382575116417,-19.63449910548053,-19.603023792946985,-19.08715491320371,-19.272445374411774,-19.316551193580725,-19.190457780504577,-19.353397037157002,-19.398028138354682,0.21274544896633937,761
705,3.213006091117859,0.20107193147798758,0.002640533447265625,0.00017917205552866333,0.25,squared_error,112,75,2,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'random'}",-19.18744063490076,-19.81618951585951,-19.447088412687897,-19.615977399168873,-19.625506822770195,-19.0922023658156,-19.269894035597577,-19.420343287750427,-19.171613575067234,-19.343958838196183,-19.399021488781425,0.220337075973797,762
783,3.461714768409729,0.13917278080579387,0.0025482654571533205,0.00025332908725323936,0.25,squared_error,150,50,8,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'random'}",-19.202184117475113,-19.80301331762009,-19.480754031214527,-19.537857344841356,-19.591864538493585,-19.049286086666672,-19.26624360781751,-19.437671672513634,-19.254887741789055,-19.379232821399334,-19.400299527983087,0.2068059095284572,763
677,2.8899182081222534,0.19586758148493302,0.0025899648666381837,0.00029199018257832117,0.25,squared_error,93,100,6,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.251079110670876,-19.76883743922309,-19.467777990512836,-19.566731932834518,-19.624115380295446,-19.051285612423342,-19.297842256157296,-19.352492408670738,-19.236757736998413,-19.39109991147065,-19.400801977925724,0.20046328872004693,764
979,3.513177824020386,0.17712221582913085,0.002528738975524902,0.00016511907757351817,0.3,squared_error,150,50,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.267623128005223,-19.774372032702907,-19.470461814186528,-19.588792456846075,-19.594506985018132,-19.112932414731006,-19.274143633658923,-19.36303149200171,-19.256774021020306,-19.305948877776977,-19.400858685594777,0.19107189658122697,765
815,3.0875171184539796,0.24994604863081582,0.002571415901184082,0.00014321687357188854,0.3,squared_error,75,25,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'random'}",-19.248218129778806,-19.84770063666962,-19.47938684565713,-19.65035087452633,-19.627771005870102,-19.07753106580994,-19.25666532769456,-19.303183610270967,-19.17221959736574,-19.345925464969618,-19.40089525586128,0.23087560858868236,766
963,22.055199670791627,0.5550550168108527,0.0024205684661865235,0.00019354185867908932,0.3,squared_error,150,1,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-19.20825019104552,-19.85063564483942,-19.46004590700183,-19.635702672531718,-19.645045408555156,-19.002489934329645,-19.28468104488641,-19.314267495563662,-19.219900860017813,-19.39035262695306,-19.401137178572423,0.2387943891691747,767
805,6.685901570320129,0.14645586591086684,0.0024606943130493163,0.00016937737958776296,0.3,squared_error,75,1,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-19.26961634312199,-19.82057434204304,-19.527026456319877,-19.60010765316241,-19.572829093464325,-19.102737395692042,-19.26595598226459,-19.286952902474415,-19.18695088715837,-19.380342426506445,-19.40130934822075,0.21090354804816858,768
941,3.4763400554656982,0.10710995732946749,0.00261077880859375,0.0001796956955631102,0.3,squared_error,131,50,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'random'}",-19.169135823325817,-19.785991107986032,-19.589187579084083,-19.60358920422802,-19.620543270222107,-19.065257488297682,-19.305598864554266,-19.32210419198832,-19.20365320492027,-19.354068201961116,-19.40191289365677,0.222671130711111,769
885,12.220205664634705,0.5791265610874615,0.0024223089218139648,0.00020585567243009944,0.3,squared_error,112,1,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-19.166198675609373,-19.83917187370993,-19.544741787730686,-19.56901910075228,-19.598956906198616,-19.122547887655916,-19.246946974644082,-19.305016415075684,-19.22394923421364,-19.404532510994233,-19.40210813665845,0.21841090723941606,770
889,4.190486478805542,0.12010634745284764,0.0024709224700927733,0.00016877832242003212,0.3,squared_error,112,25,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'random'}",-19.214434077964437,-19.798995343149542,-19.47630904055755,-19.652467911638933,-19.585794066652582,-19.04027648525866,-19.269531736899232,-19.363487187829456,-19.25724689050991,-19.365555031567965,-19.402409777202827,0.21609663176506672,771
803,9.804465222358704,0.39498233119791454,0.0024346828460693358,0.00027926500144059656,0.3,squared_error,75,1,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-19.245158289794787,-19.747133789397363,-19.496845476472874,-19.56870074515036,-19.647882284318857,-19.171227865570746,-19.33600581318858,-19.246527417554258,-19.199413549824694,-19.371521344912342,-19.403041657618484,0.19097163599490766,772
659,3.4157253742218017,0.15050412160492949,0.0038361310958862304,0.0036552463011402785,0.25,squared_error,93,50,4,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.22571759070816,-19.853176035404587,-19.509673792284204,-19.596932912709054,-19.60434149606954,-19.118259534217504,-19.26429880061744,-19.31419958686504,-19.211005056000133,-19.336382316575257,-19.40339871214509,0.21751189383992803,773
999,2.5917516469955446,0.1348226575705302,0.002185368537902832,0.0004733450866320063,0.3,squared_error,150,100,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'random'}",-19.200003992187067,-19.83389335667304,-19.496803893218253,-19.57860806446829,-19.642161594288616,-19.123213343731372,-19.272853445926167,-19.3719666447529,-19.18292369299581,-19.33419118131253,-19.403661920955404,0.21749890014118303,774
629,2.4506522178649903,0.1507874875810503,0.0026026248931884767,0.00020859840316670358,0.25,squared_error,75,75,6,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.199117451917154,-19.818941154455487,-19.496800230514747,-19.585715874707123,-19.644511053887168,-19.13687025465182,-19.281375123130587,-19.27461993536251,-19.237837723491516,-19.36813749755855,-19.404392629967663,0.21110660130640307,775
845,9.88863971233368,0.5060899195540584,0.002531576156616211,0.00010435866357882991,0.3,squared_error,93,1,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-19.22839961031605,-19.85477356245432,-19.564051976611925,-19.6100044472153,-19.609619965919528,-19.102183174090296,-19.268697328090113,-19.301553677455477,-19.160579731045065,-19.362950372069395,-19.406281384526746,0.22916113324652834,776
801,22.111599254608155,0.8517201634184844,0.0032027482986450194,0.0012145031235659407,0.3,squared_error,75,1,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-19.221487852485847,-19.834593594601,-19.490742943329344,-19.55427462615817,-19.725811585357896,-19.159666414967,-19.211561618649363,-19.289555010204378,-19.21709422445739,-19.36274985673123,-19.40675377269416,0.22333374652036675,777
939,3.4200488090515138,0.16076428964918127,0.0026329517364501952,0.00026097065478309083,0.3,squared_error,131,50,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.20066800689779,-19.76518399566663,-19.46345624581425,-19.64466693050652,-19.670954519160645,-19.101793413750737,-19.33072365426509,-19.318347076586015,-19.228342351125065,-19.352474576479338,-19.40766107702521,0.2102211266700235,778
933,4.1381209135055546,0.14634964732696104,0.0026062488555908202,0.00031054385928085734,0.3,squared_error,131,25,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'random'}",-19.19647988928542,-19.83846216254222,-19.480775554938443,-19.578306352767058,-19.587773716072277,-19.16236081462154,-19.319238700928565,-19.216013144653243,-19.304686149568155,-19.395885635187035,-19.407998212056395,0.20311430144703552,779
971,4.153213667869568,0.1421329522145659,0.0025005578994750977,5.7122270461907786e-05,0.3,squared_error,150,25,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'random'}",-19.19536386045463,-19.793236360149088,-19.57482443667461,-19.595177981237022,-19.57646180382872,-19.142684875364555,-19.263541576665922,-19.323355290240137,-19.245250639449516,-19.37359688744355,-19.408349371150774,0.20272181331485864,780
973,4.168599367141724,0.08849385834518089,0.002537059783935547,0.0002343594675471056,0.3,squared_error,150,25,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'random'}",-19.24519890326435,-19.818945326670924,-19.534016503119958,-19.543378997516744,-19.69124504174313,-19.073086114566195,-19.26345866418676,-19.370505275247247,-19.243146323734223,-19.302874203037643,-19.408585535308717,0.21966013438012713,781
883,21.111699652671813,0.6793547770440779,0.002576589584350586,0.0001533718385350193,0.3,squared_error,112,1,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-19.310714923834695,-19.737657847986892,-19.444762269781624,-19.641441468481236,-19.633321551388523,-19.221819546177144,-19.18532584420953,-19.33532930207096,-19.215715349138843,-19.365704141393365,-19.40917922444628,0.18789126118035418,782
907,2.9967416763305663,0.06192688450927841,0.0024855613708496095,0.0001673484717959868,0.3,squared_error,112,75,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.226511026853018,-19.773158449708188,-19.45614325806891,-19.58299376582142,-19.70463594402499,-19.080387733734973,-19.276399052256462,-19.348424811714853,-19.253560913172766,-19.39708524659811,-19.40993002019537,0.20960523336608394,783
911,3.084481692314148,0.07246379477641034,0.0025484323501586913,0.00014996249836148203,0.3,squared_error,112,75,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'random'}",-19.224741697180725,-19.78975840690081,-19.52311808566466,-19.610491071994645,-19.639915129823443,-19.07724707810954,-19.254614968568788,-19.36624209187463,-19.241998547795315,-19.372113229861927,-19.410024030777446,0.21232853873506247,784
949,3.117352557182312,0.19397145988043316,0.0033755064010620116,0.0025668138854679787,0.3,squared_error,131,75,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.244111275811875,-19.843961498439445,-19.479482886669246,-19.613796570150946,-19.6379308919438,-19.06651701158506,-19.26050037704502,-19.368856646466092,-19.217497287322306,-19.367605708060466,-19.410026015349427,0.22249339220110456,785
827,2.574165391921997,0.1424016704502957,0.002576136589050293,0.00014546735793993015,0.3,squared_error,75,75,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.123900865367567,-19.83571616807058,-19.574423163649048,-19.531340646410936,-19.656484648811468,-19.150271083318877,-19.30324553392502,-19.33918935716638,-19.252235707312156,-19.338085105377523,-19.410489227940957,0.21898148001863368,786
795,2.7156286239624023,0.03383923515732336,0.0026482582092285157,0.00020511490539555267,0.25,squared_error,150,100,4,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-19.201788405870403,-19.807385360941964,-19.49132180420598,-19.535661669886842,-19.667782373934774,-19.103514563749393,-19.2552064358701,-19.422465952159197,-19.22646574182252,-19.394841642831604,-19.410643395127277,0.2102577624458558,787
869,3.0878204822540285,0.17944864510565717,0.0025587081909179688,0.00023159824183882855,0.3,squared_error,93,75,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.292692378159362,-19.7541520271155,-19.50185062990155,-19.64049183415158,-19.673495047095265,-19.11865222085456,-19.213327330441693,-19.285400019914118,-19.258927059987595,-19.3703595220089,-19.410934806963013,0.20655963885463352,788
849,4.112177848815918,0.1824284758365343,0.002450847625732422,0.00020198619398446177,0.3,squared_error,93,25,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'random'}",-19.25928244345636,-19.819676975935348,-19.485572744835608,-19.61118176841641,-19.682250066593376,-19.09841256984573,-19.270192249263527,-19.302207129117896,-19.22255955163524,-19.35845852390443,-19.41097940230039,0.2183780068800493,789
993,2.796704363822937,0.11729780892794031,0.0025319576263427733,0.0002192195968701478,0.3,squared_error,150,100,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-19.264036364638866,-19.825734977497195,-19.499461858766075,-19.599484032603968,-19.625939535792387,-19.055711750766854,-19.31695955291786,-19.31159490494939,-19.27542550882721,-19.33578734443891,-19.411013583119875,0.21263730852056334,790
847,7.67475836277008,0.574346979221732,0.0024826765060424806,0.00018666047581613221,0.3,squared_error,93,1,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",-19.241381749878695,-19.811674878308718,-19.493767729325853,-19.647907572107325,-19.646002594961846,-19.05864201834291,-19.301729916777145,-19.2888483100711,-19.24818828252436,-19.380538316060612,-19.411868136835857,0.22044450318796222,791
891,4.143890786170959,0.10742634717384573,0.002548694610595703,0.00021356441872607987,0.3,squared_error,112,25,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'random'}",-19.224719841497986,-19.771808597463153,-19.50610740788777,-19.63227075611841,-19.646493724107348,-19.15829612799046,-19.291421981179756,-19.27664977351757,-19.244852756709673,-19.366340539124415,-19.411896150559652,0.20103384740064045,792
895,4.201026916503906,0.1510845395362589,0.002605438232421875,0.0002084868983704335,0.3,squared_error,112,25,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'random'}",-19.286815921003328,-19.746645360298256,-19.469520853673433,-19.652393812233658,-19.669116581678065,-19.100480661782843,-19.232733516778293,-19.301587191907565,-19.244082457515127,-19.41773207009618,-19.412110842696674,0.20602575908518408,793
893,4.110100221633911,0.14388209857864417,0.0025939464569091795,0.0001658823817188284,0.3,squared_error,112,25,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'random'}",-19.25382282416223,-19.781534459560774,-19.53711805512875,-19.59079803328538,-19.65438082565315,-19.123057686500818,-19.29752791806536,-19.329226820392744,-19.192782680494165,-19.364826997892198,-19.412507630113556,0.205345886391712,794
821,2.6834593772888184,0.16599729255428733,0.002534151077270508,0.00010824298017988143,0.3,squared_error,75,50,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'random'}",-19.148845044966315,-19.795178670749326,-19.50992146504275,-19.619428937121786,-19.642982955067573,-19.1667201195924,-19.279685553606505,-19.305743905247045,-19.296401645360717,-19.361563511898915,-19.41264718086533,0.20661733893970033,795
875,2.7872384548187257,0.14121954063507594,0.0024018049240112304,0.00015039497829248894,0.3,squared_error,93,100,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-19.264985271637208,-19.794007975541025,-19.518797656968626,-19.545290230697056,-19.619250178940742,-19.086330814747594,-19.310623102588355,-19.33640545173745,-19.277042437268424,-19.38175624720966,-19.413448936733612,0.19514803328762415,796
977,3.3838542222976686,0.13875024666910477,0.002475547790527344,0.0001814951720470127,0.3,squared_error,150,50,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'random'}",-19.273072065916903,-19.785037544982284,-19.492857562989887,-19.62757188232828,-19.61840385580129,-19.151910535773688,-19.26381466734278,-19.32991744767417,-19.200997410788528,-19.394839543534218,-19.413842251713202,0.19879520041660048,797
967,9.618958663940429,0.6276307311996795,0.0024870634078979492,0.00017138257333532668,0.3,squared_error,150,1,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",-19.21876835595405,-19.772798654563942,-19.539097287036025,-19.583362381808936,-19.68472096447149,-19.040140679046797,-19.336658964600623,-19.452014584826777,-19.21852994085523,-19.295375651050385,-19.414146746421427,0.2199891494311416,798
819,2.6947877168655396,0.17791081641403375,0.0026233434677124024,0.00015960564725936,0.3,squared_error,75,50,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.228032162775243,-19.77646499950793,-19.48362641814979,-19.679966892822335,-19.640369174648736,-19.128989546452175,-19.330148061470716,-19.317015374158824,-19.20543605134802,-19.355717429673188,-19.414576611100692,0.20913027507207657,799
935,4.140493941307068,0.15961724934646143,0.0025922060012817383,0.0003240810906564322,0.3,squared_error,131,25,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'random'}",-19.226503779523085,-19.82549102314074,-19.491663941406394,-19.639672978135955,-19.665768634233252,-19.096258086133982,-19.269851441605827,-19.371934593962024,-19.190205345643715,-19.371497194884057,-19.414884701866903,0.2236555518525042,800
825,2.6679061889648437,0.22555035899709314,0.002507448196411133,0.00014623515838918977,0.3,squared_error,75,75,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'random'}",-19.17312068581601,-19.83451825709438,-19.546681138336425,-19.671350707088934,-19.61331167003373,-19.1212279185739,-19.282141422351597,-19.3104382709808,-19.24043534584275,-19.35849683587465,-19.415172225199317,0.22481904243934767,801
899,3.418632960319519,0.16142162288421882,0.0025597572326660155,0.00014373730765198013,0.3,squared_error,112,50,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.25723735048002,-19.78741891393929,-19.54700320850071,-19.567037428571055,-19.64913735763012,-19.055793473488517,-19.30793529885326,-19.381123868567457,-19.27052677247622,-19.33137475519755,-19.41545884277042,0.2069900458707445,802
859,3.3914729595184325,0.11415966245080833,0.0026494741439819338,0.00023316181603767644,0.3,squared_error,93,50,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-19.226645954394385,-19.828329522335267,-19.495298266198734,-19.55722180665376,-19.63918646869476,-19.16327249585237,-19.256249690334815,-19.361903866291904,-19.237625240446864,-19.391502366417622,-19.41572356776205,0.20165546665128792,803
679,2.79619357585907,0.13509032842727994,0.00252840518951416,0.00023619782083421318,0.25,squared_error,93,100,8,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 8, 'splitter': 'random'}",-19.22330756186725,-19.839289491306516,-19.497293432913533,-19.52620768135939,-19.691544326047655,-19.093832512756283,-19.303493520120785,-19.48455472774408,-19.175501144772017,-19.33217026844658,-19.41671946673341,0.22293377840266854,804
837,2.3932869911193846,0.13009496775786736,0.002492690086364746,0.00011426412566182042,0.3,squared_error,75,100,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.277588905332323,-19.791168831460947,-19.524738854248238,-19.557603000972506,-19.62213383772585,-19.175141054321536,-19.239712066487062,-19.39129754592756,-19.248271887791997,-19.34253763600229,-19.41701936202703,0.18907557129425234,805
787,3.0717631578445435,0.10819917973543482,0.0025467157363891603,0.0002243421546882191,0.25,squared_error,150,75,4,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.117077360613404,-19.93732383336993,-19.49574033945862,-19.56668241456179,-19.664592368019164,-19.14505178637453,-19.24709926252141,-19.338035557660923,-19.25525852831377,-19.405914548470797,-19.417277599936433,0.2420614019424009,806
757,2.9010582447052,0.163097450320859,0.002765989303588867,0.00045211263292074973,0.25,squared_error,131,100,6,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.213906393138476,-19.88547277182813,-19.511175031008893,-19.570652525265167,-19.655035559614976,-19.11392735469883,-19.265915833176326,-19.354044660349107,-19.258257282595615,-19.349626926671256,-19.417801433834676,0.22321010297059699,807
